ID,User,Tweet_text,Likes,Retweets
1648284586500055040,timmy_dione,...then there's the Delta boy called Random. https://t.co/2W7XQMPIT7 https://t.co/TaVQru343D,0,0
1648284586470780930,Dahvys21,"RT @botairtx: 🥳$𝟓𝟎𝟎 free battle🥳
🏆４𝐖𝐢𝐧𝐧𝐞𝐫𝐬 𝟮𝘅1𝘃1!🏆
☑RT + Tag 1☑
Deposit $100 on code ""Botai""
⏰Rolls in 𝟛 𝐃𝐚𝐲𝐬!⏰
💰Random RT + tag gets $10💰…",0,33
1648284586051510272,MelakeHana,RT @SirakBahlbi: The pure unadulterated happiness and joy of #Eritrean school children is so infectious and overwhelming. It was a random e…,0,271
1648284584407121921,theaesthetee,RT @l3etuLL: Why tf would i want to being recorded and touched by a random ass men 😭?? Like no one owes you any reaction and you come here…,0,1
1648284583538966529,ironSabb,RT @crackcobain__: White people always good at random sports like fuck you doin bein a professional frisbee player,0,2489
1648284579222941697,taeggukwins,"RT @lmarisunl: ✨D-DAY Giveaway✨

Includes: 1 Sealed D-DAY album (random) from Target, and 1 Shooky Tiger Cosmetic pouch. 

RT to enter

Ope…",0,1044
1648284574542077953,mbk1901,"RT @HULKGEMSCALLS: WHOEVER IS ON TELEGRAM NEEDS TO JOIN THIS 🔥🚀

We are happy to announce Our AMA with HULK’S Lounge!

Date: 14/12/2021 3PM…",0,1
1648284570171887616,PokpongNilmote,"RT @thedankoe: This is how you prevent boredom from ruining your life:

- Realize your lack of progress
- Be aware of ""random"" thoughts
- O…",0,4
1648284564484415488,unlim1tedamo,Watching a random lady aggressively brush her tongue in the bathroom for 6 min straight like girl how long can you do this for ⁉️,1,0
1648284564303773696,thatskimtae,"RT @feelsevermore_: VENDA/VENDO BTS TAEHYUNG 

photocard random photofolio 

$115 com frete incluso 

possuo feedbacks positivos https://t.…",0,10
1648284562206646273,darth_mziidious,RT @crackcobain__: White people always good at random sports like fuck you doin bein a professional frisbee player,0,2489
1648284562152103936,Alameen20919766,"RT @CryptoTownEU: 🚀 Airdrop: Reality VR
💰 Value: 500 $RVR
🏆 Winners: 200 random
👥 Top 50 Referrals: 5,000 $RVR
📊 Contract: PolygonScan
📅 En…",0,171
1648284561254625280,oda_llana,RT @maybeeevirgo: when i get the random urge to tell my mom all my secrets when we’re alone together: https://t.co/PKHYhcWpYl,0,2354
1648284549929922560,VottaGrant,"RT @AirdropCoin365: $50 GIVEAWAY TO 10 RANDOM 

-Like &amp; RT
-Follow 
-Good comments about the project

Picking winners in 48 Hours",0,284
1648284548331962372,IN_DAMON_IATA,Most random couple https://t.co/nBKxq8BLHA,0,0
1648284547514253312,hyemi_tyong,"RT @yu_tangina: hindi ako mananahimik dito!! 

wtt lft ph 

have: day2 (already paid)
want: day1 

reason: nasa day1 pala lahat ng prends k…",0,2
1648284547287601153,owoyiamade068,RT @maybeeevirgo: when i get the random urge to tell my mom all my secrets when we’re alone together: https://t.co/PKHYhcWpYl,0,2354
1648284547170050050,chin_clari28332,"RT @NIJISANJI_World: 【Additional Sales for #NIJISANJI_EN Sakura Bloom 2023】

Due to popular demand, we'll be bringing back ""Random Badge"" t…",0,337
1648284545387462660,o0dulcet0o,RT @niggaolas: Mind you Janet Jackson has influenced kpop artists like BoA and many other kpop artists for you to say random sht like this…,0,553
1648284543785500673,murarikibaby,RT @bluemeetspurple: GUYS so i was watching enhypen tiktoks and i find sunoo's random tiktok so funny AND I recently remember heeseung said…,0,7
1648284541910499329,gumbojimboy,RT @Dan_Adams86: I covered the police response to the Boston marathon bombings. What I saw on the ground that week was a disorganized posse…,0,884
1648284541537366018,Foretfiwktn,"RT @CryptoEarning17: 📣 Shibot Airdrop Event 

🎁 Total Reward Pool 3,75 Million Shibot For 10,000 Random participants 

To Enter:
✅ Follow @…",0,5956
1648284540614643714,minhaoze,"RT @nftbabyapeclub: Baby Ape is proud to present you with our 2nd Twitter spaces session on 20th April Thursday, at 1pm UTC!

Don’t forget…",0,348
1648284539611955202,neoderys,RT @niggaolas: Mind you Janet Jackson has influenced kpop artists like BoA and many other kpop artists for you to say random sht like this…,0,553
1648284538198720513,mhon1319,RT @JDaredevil2: For those that feel they might have missed out on the raffle. I’ll be picking 1 random winner to give 2 VIP tickets sittin…,0,11
1648284537837998083,LaureneStamison,"RT @KleeKaiCoin: 💜Participation Reward: 1 Free NFT &amp; $KLEE tokens worth $25

🏆Total Prize : $5000 KLEE to 100 random people participating i…",0,844
1648284536642387968,BLC_Tampa,"Sensor value greater than &lt;template state sensor.random_sensor=7; maximum=20, icon=mdi:hanger, minimum=0, friendly_name=Random Sensor @ 2023-04-18T07:17:11.591069-04:00&gt;",0,0
1648284531265249281,WeatherSTEM,Today's random sunrise: FSWN Pasco Land o' Lakes Fire HQ https://t.co/DyFxfhkwsH where it's 55.3 F @FSWNLandOLakes. https://t.co/4Z2dto69lK,1,0
1648284527276752896,miaoglio,RT @maybeeevirgo: when i get the random urge to tell my mom all my secrets when we’re alone together: https://t.co/PKHYhcWpYl,0,2354
1648284525414486016,Shade_love_TCF,"RT @isralennt: 🏛️🌱 #kavetham 

""Alhaitham's Meals""

Sometimes, Alhaitham would quietly look up from his book and stare at Kaveh's bare back…",0,54
1648284522302042113,bettymbeauchamp,"@AndrewRoseNC Liberals own guns too, we just don't shoot random people for knocking on the wrong door or turning around in our driveways",1,0
1648284517583704067,0tewehlog_1n,"RT @bluechip_io: 💵50 USDT= 💙🔁👤?

Yep! BlueChip is giving away 50 USDT💰 

How?
💙Like this tweet
🔁retweet it
👤Subscribe to @bluechip_io

Winn…",0,2214
1648284517529169922,MdHasanBd9999,"RT @CryptoTownEU: 🚀 Airdrop: Reality VR
💰 Value: 500 $RVR
🏆 Winners: 200 random
👥 Top 50 Referrals: 5,000 $RVR
📊 Contract: PolygonScan
📅 En…",0,171
1648284509949788160,gvalan,The Wonderful World of Completely Random Facts — Issue 62 by @1knowledgestew https://t.co/ezyFRR5IKN,0,0
1648284509366890497,lovesickplaid,"RT @jojobestburger_: Her friend with blue hair is using sign language, she could be deaf or has touch aversion or sensory issues or social…",0,8036
1648284509006094338,JonathanAsiama2,"RT @MasonDey1: Random CGI/Model hybrid prompt? Sure 

Series 11 with Series 15 animation 

And Series 5 with Series 18 animation 

Got bore…",0,36
1648284508242821120,chloec_369,RT @xangelrry: rt &amp; I'll give u a random song based on ur layout's aesthetic. GO!!,0,44
1648284507890663425,Rakibulx3,"RT @CryptoTownEU: 🚀 Airdrop: Reality VR
💰 Value: 500 $RVR
🏆 Winners: 200 random
👥 Top 50 Referrals: 5,000 $RVR
📊 Contract: PolygonScan
📅 En…",0,171
1648284505168547840,mirzaamandaputr,"RT @lmarisunl: ✨D-DAY Giveaway✨

Includes: 1 Sealed D-DAY album (random) from Target, and 1 Shooky Tiger Cosmetic pouch. 

RT to enter

Ope…",0,1044
1648284505113870338,will_peninger,"RT @AirdropCoin365: $50 GIVEAWAY TO 10 RANDOM 

-Like &amp; RT
-Follow 
-Good comments about the project

Picking winners in 48 Hours",0,284
1648284504690429958,lajinolala,"wts lfb for sale ph

authentic gucci vintage sherry line bag
- professionally cleaned at doctor leather
- preloved
- good condition

₱18,000

location: visayas
mop: gcash/maya/bpi
can ship nationwide

will give 100 to random rt-er once sold

dm for more pics

t. luxury bags https://t.co/E2kGCxJFUQ",0,0
1648284503591223304,Boity_Nia,RT @valleydoIl: why are people assuming she’s racist…maybe men shouldn’t touch random girls on the street?,0,3719
1648284501582200832,AroslavS25294,"RT @CryptoTownEU: 🚀 Airdrop: Reality VR
💰 Value: 500 $RVR
🏆 Winners: 200 random
👥 Top 50 Referrals: 5,000 $RVR
📊 Contract: PolygonScan
📅 En…",0,171
1648284498021216260,crazygirlsite,Had a random dream and he was in it and I rlly want to Tell him abt it but I cANT,0,0
1648284497060716547,realKRXXPY,"Lmao holy hell, ""torturing random muslims"", fuck this smarmy ass loser.  I bet he thinks he can tough out 24/7 borderline demonic torture without having his mind utterly broken and warpped https://t.co/eIJQ7mPB1V",1,0
1648284495706042368,jennnelle1,RT @httptrashzy: me when I'm cleaning my room then suddenly got distracted with random things I found: https://t.co/C0A0NJaGsG,0,29134
1648284488579837953,CRYPTOFIED1,"RT @bluechip_io: 💵50 USDT= 💙🔁👤?

Yep! BlueChip is giving away 50 USDT💰 

How?
💙Like this tweet
🔁retweet it
👤Subscribe to @bluechip_io

Winn…",0,2214
1648284486453407744,tbonetravmo,"RT @GeneKaninchen: &gt;Bionicle were just the nanomachines of a random robot floating in the ocean
&gt;The entire thing was an allegory for the c…",0,1467
1648284481617264641,HarrisonAnasta3,"RT @AirdropCoin365: $50 GIVEAWAY TO 10 RANDOM 

-Like &amp; RT
-Follow 
-Good comments about the project

Picking winners in 48 Hours",0,284
1648284481415946240,MariellaSharpl3,"RT @AirdropCoin365: $50 GIVEAWAY TO 10 RANDOM 

-Like &amp; RT
-Follow 
-Good comments about the project

Picking winners in 48 Hours",0,284
1648284480531214337,aqq_rd,"RT @bluechip_io: 💵50 USDT= 💙🔁👤?

Yep! BlueChip is giving away 50 USDT💰 

How?
💙Like this tweet
🔁retweet it
👤Subscribe to @bluechip_io

Winn…",0,2214
1648284474625646592,Kiersteni6d0zwt,"RT @CryptoEarning17: 📣 Shibot Airdrop Event 

🎁 Total Reward Pool 3,75 Million Shibot For 10,000 Random participants 

To Enter:
✅ Follow @…",0,5956
1648284474168455168,Jeannaxvwk8n,"RT @CryptoEarning17: 📣 Shibot Airdrop Event 

🎁 Total Reward Pool 3,75 Million Shibot For 10,000 Random participants 

To Enter:
✅ Follow @…",0,5956
1648284466790510593,HoylesLaurette,"RT @AirdropCoin365: $50 GIVEAWAY TO 10 RANDOM 

-Like &amp; RT
-Follow 
-Good comments about the project

Picking winners in 48 Hours",0,284
1648284466220269569,yengmateo46,RT @badboyrepublic: that random urge to just cry everything https://t.co/NC6PXB3pdH,0,22999
1648284464240312320,JamesNesmith021,"RT @MrHumanityGives: I will give $100 to someone random that likes &amp; retweets this with my twitter notifications ON! 

I Will show video pr…",0,1020
1648284463523135489,fleniken_luke,"RT @AirdropCoin365: $50 GIVEAWAY TO 10 RANDOM 

-Like &amp; RT
-Follow 
-Good comments about the project

Picking winners in 48 Hours",0,284
1648284463254609921,FarfanFritz,"RT @AirdropCoin365: $50 GIVEAWAY TO 10 RANDOM 

-Like &amp; RT
-Follow 
-Good comments about the project

Picking winners in 48 Hours",0,284
1648284461300154368,minus_angelia,"RT @AirdropCoin365: $50 GIVEAWAY TO 10 RANDOM 

-Like &amp; RT
-Follow 
-Good comments about the project

Picking winners in 48 Hours",0,284
1648284461136584704,MerrillGillet,"RT @AirdropCoin365: $50 GIVEAWAY TO 10 RANDOM 

-Like &amp; RT
-Follow 
-Good comments about the project

Picking winners in 48 Hours",0,284
1648284461002260480,SalAtzinger,"RT @AirdropCoin365: $50 GIVEAWAY TO 10 RANDOM 

-Like &amp; RT
-Follow 
-Good comments about the project

Picking winners in 48 Hours",0,284
1648284457726509058,Dab_Ton,"RT @Chain_GPT: 🎉 ChainGPT $15,000 Airdrop Campaign! 

🏆 Top 50 referrers can win up to $1500 worth of #CGPT.
🎁 1000 random winners will rec…",0,34493
1648284457374212096,KazukoCoffer1,"RT @AirdropCoin365: $50 GIVEAWAY TO 10 RANDOM 

-Like &amp; RT
-Follow 
-Good comments about the project

Picking winners in 48 Hours",0,284
1648284455688368136,_nini0z,"RT @bluechip_io: 💵50 USDT= 💙🔁👤?

Yep! BlueChip is giving away 50 USDT💰 

How?
💙Like this tweet
🔁retweet it
👤Subscribe to @bluechip_io

Winn…",0,2214
1648284451799957506,Random_kpop10,RT @getbokked: sweetie pie angel face https://t.co/3ca0XAXdTr,0,62
1648284449828749312,Chinex56,@the_Lawrenz One random dude from Rivers State. https://t.co/SLmK4SsAqN,0,0
1648284449346400258,javonmontero,"Let the agenda pushin begin

I’m not even gonna go into all these random train derailments all of a sudden that’s leaking chemicals in the atmosphere

I smell bullshit 🤔 https://t.co/EOr0tnOuua",0,0
1648284447937003522,myohmymeg,Living in the country is wild cause I just found a random deer rib cage,0,0
1648284446561538048,ppck25,"RT @babysjungwon: ★ giveaway jay birthday ★

 ㅜㅡㅜ♡ follow my tiktok @/babysjungwon 

like &amp; rt 
gg from : 4 set ! 
random: 1 set ! 

from 1…",0,228
1648284446251167744,PANAL04M3,"RT @ScottLEOWarrior: I will send one random follower $100 in 24hrs all you have to do is RT and be following myself &amp; @alaska_game

RT thei…",0,5781
1648284444128604161,AnferneeMyers,RT @MichelleHux: AI rap covers are just another example of people underestimating the skill it takes to do black shit - specifically rap. j…,0,510
1648284444023767042,Amirairdrop2023,"RT @AirdropStario: 💧 GaFin Airdrop 💧

🏆 Task:          ➕  1 GAFIN NFT (~$20) for 10,000 random participants each.

👨‍👩‍👧 Referral:   ➕  $36…",0,4721
1648284439796121600,shrabon_prince,"RT @CryptoTownEU: 🚀 Airdrop: Reality VR
💰 Value: 500 $RVR
🏆 Winners: 200 random
👥 Top 50 Referrals: 5,000 $RVR
📊 Contract: PolygonScan
📅 En…",0,171
1648284436998533121,ziyasalomii,RT @wkclea: private relationship with random flexing &gt;&gt;&gt;,0,5161
1648284435996086272,IndiafirstVM,RT @AdityaRajKaul: New York Times preaches India on Extrajudicial Violence. Coming from America where Gun Violence tops in the global democ…,0,1026
1648284428811239424,Apriliawinn,"RT @bluechip_io: 💵50 USDT= 💙🔁👤?

Yep! BlueChip is giving away 50 USDT💰 

How?
💙Like this tweet
🔁retweet it
👤Subscribe to @bluechip_io

Winn…",0,2214
1648284423777812486,realaishaemike,RT @badboyrepublic: that random urge to just cry everything https://t.co/NC6PXB3pdH,0,22999
1648284420573470723,Jorge36858585,"RT @cryptopunk_3443: One Random Person will get a 
1.5 ETH worth $3000

Just Retweet

⏳48 hrs #NFT https://t.co/YA1n0KIfyJ",0,754
1648284416450392065,ghostinwhit,this being the most random thing ever https://t.co/AE6td53gPz,2,0
1648284415800508418,TheXaelaVampire,@CallumXIV Heh yeah. Every once and awhile its just random pose in the library and click done. That's todays mood.,1,0
1648284411484569603,seokjinnniee1,"RT @bluechip_io: 💵50 USDT= 💙🔁👤?

Yep! BlueChip is giving away 50 USDT💰 

How?
💙Like this tweet
🔁retweet it
👤Subscribe to @bluechip_io

Winn…",0,2214
1648284410683465729,bigwinyox,"RT @ScottLEOWarrior: I will send one random follower $100 in 24hrs all you have to do is RT and be following myself &amp; @alaska_game

RT thei…",0,5781
1648284407101554694,MarianaMisye,"RT @CryptoTownEU: 🚀 Airdrop: Reality VR
💰 Value: 500 $RVR
🏆 Winners: 200 random
👥 Top 50 Referrals: 5,000 $RVR
📊 Contract: PolygonScan
📅 En…",0,171
1648284402781233153,Maria_Batista13,Random FaceTime call to find out my other bestie is engaged. Miami for sure this weekend to celebrate,0,0
1648284401648963585,coachpradyum,"To reiterate:

Doctors are great *when they stick to their areas of expertise*.

Whey they stray, be wary.

If they have no qualifications or experience in exercise science or nutrition, take their advice with the same confidence you would if a random relative gave it to you.",0,0
1648284399320854528,subspacekisser,RT @_AlmondPie_: random urge to draw him 💙 #phighting #robloxart https://t.co/fGyS1G6sVJ,0,26
1648284398700339202,soulacei,RT @badboyrepublic: that random urge to just cry everything https://t.co/NC6PXB3pdH,0,22999
1648284393025470468,gmanxrp2,"RT @beruangbesars: Gm tezos art I'm back with an OPEN OFFER 🌞🖤💀

"" Chafren• "" available at @objktcom

▫️accept the offer 1 $xtz for 1 rando…",0,17
1648284391536312321,khoso176,"RT @Pelux_Apex: Good morning ❤️
If you want consistency, show up every day.
Everything depends on you, just do it.
Meanwhile 
I'll be givin…",0,38
1648284390236012546,Droidian_Cowboy,@BillyM2k @VivekGRamaswamy @NRA Yet you believe giving our actual MILITARY weapons to random Ukraine citizens with no training will help them beat Russia. News flash. You don’t need to give citizens guns if they already have their own. NRA all the way!!!,0,0
1648284389820841985,marziyh770,"RT @CryptoTownEU: 🚀 Airdrop: Reality VR
💰 Value: 500 $RVR
🏆 Winners: 200 random
👥 Top 50 Referrals: 5,000 $RVR
📊 Contract: PolygonScan
📅 En…",0,171
1648284385731551233,crystallmbT,"RT @godqwanxz: [PLS RT ‼️) If Ricky debut✨
- Tickets for lotte world seoul , South Korea ✨
  3 ea (1 ticket per person)
*random*
- Vote for…",0,175
1648284383458230273,eyeskymint,not him running out with a random slipper with WHITE SOCKS on to take a pic? FOURTH PLS😭 hes so unserious… my child ladies and gentlemen,1,0
1648284383437275136,flwrjmn_7,"RT @WebGrow_Dao: 🥳🥳 #FCFS
Fcfs 800 &amp; Random 200 people🎉
🤩 Total Prize Pool - 20000 Lamina Token Giveaway 🎉 

To Enter ⤵️
➡️ Follow  @WebGro…",0,2019
1648284378420715524,The_Gerrard_Era,The most random person who has blocked you on twitter? Here’s mine https://t.co/vzUIXdUnd2,11,0
1648284372179591169,Sagiterrorist_W,"RT @DAQUANDSG: I feel for some of y’all niggas. I understand some of your acts of desperation, but one thing I will never understand is why…",0,235
1648284356706807808,AmazonHelp,"@metromoghli We understand your concern regarding the contests. However, winners are selected at random from list of eligible participants. Appreciate your understanding. 
-Jitheshwara",0,0
1648284354647576577,MalikEmbull,"RT @Benjieth23: Sending $10,000 $btc to 30 random follower's wallets
RT &amp; Follow me ✅",0,66
1648284351409573888,Hamada_Arthur12,"RT @wynterselle: ⋆ ˚｡⋆୨୧˚ giveaway ph ˚୨୧⋆｡˚ ⋆

to celebrate dojaejung's sub-unit debut, i'll be giving out two random sealed albums to two…",0,20
1648284350545559555,tueyias_jn,"RT @ohayomeryjand: :¨·.·¨:            🎀
`·. 𝑴𝒚 𝒄𝒖𝒕𝒊𝒆 𝒑𝒖𝒑𝒑𝒚 𝒃𝒊𝒓𝒕𝒉𝒅𝒂𝒚 ´͈ ᵕ `͈ ♡°◌̊

⭐ Only 5 set。
: Random retweet ꒰ 2 set ꒱˖ ࣪⊹
: GG.form ꒰…",0,209
1648284347865366528,blackpinkbp__,RT @httptrashzy: me when I'm cleaning my room then suddenly got distracted with random things I found: https://t.co/C0A0NJaGsG,0,29134
1648284347697598466,NurliyanaAmira6,RT @wkclea: private relationship with random flexing &gt;&gt;&gt;,0,5161
1648284346606813184,tubspandas,"RT @LuciidKatt: I gave this the most random ass bg💀 and yes i switched for funsies
#octodtiys #dreamfanart #georgenotfoundfanart https://t.…",0,587
1648284343360716801,coleslaw_1231,RT @ohanxiety: random breakdowns is the worst,0,657
1648284340772798464,ClanPjms13,RT @minieskies: Did this in third week with just streams with almost no sales counting because BB likes applying random rules only to one s…,0,81
1648284337660653570,wayo_land_kpop,"🇲🇾MY GO | (G)I-DLE 6th Mini Album [I feel]

🎁 Ktown4u POB

Cat / Butterfly Ver. 💰RM85
Queen Ver. 💰RM75

Jewel Ver. (No POB) 
💰RM58 (Random) / RM275 (SET) 

+Poster tube 💰RM6

📦WM RM7 | EM RM16
❌No 2nd payment unless overweight

DM order💕

#pasargidle #pasargirlgroup https://t.co/YyYxwzv7AB",0,0
1648284335160832000,vicramb,"RT @RanjibMazumder: When you don't have actual work, come to Twitter, bark at random folks for some validation, and you'll feel beautiful,…",0,1
1648284334703386624,loladeeogunubii,RT @Luckyflows1: Standing in front of random gates is outdated. Here’s the new trend now ladies. https://t.co/Xq9BHWX3o7,0,138
1648284334573621248,tueyias_jn,"RT @littlejennanuan: pls kindly rt ❥･•
- jennanoroll day- 🐶
             
            ✿23 set✿
♡︎ sticker jennanoroll 1 ea
♡︎ postcard 1ea…",0,683
1648284330035126272,SMashyrenk53248,"RT @Trainers_Nfts: Goblinoid WL Raffle Ticket 🎟️

🔴Complete tasks on Galxe to Claim Free Raffle Ticket
🔴50 random holders to get Goblinlisi…",0,286
1648284325337788417,nescafemilktea,RT @httptrashzy: me when I'm cleaning my room then suddenly got distracted with random things I found: https://t.co/C0A0NJaGsG,0,29134
1648284325283090439,rohit1371,"RT @CryptoTownEU: 🚀 Airdrop: Reality VR
💰 Value: 500 $RVR
🏆 Winners: 200 random
👥 Top 50 Referrals: 5,000 $RVR
📊 Contract: PolygonScan
📅 En…",0,171
1648284322527604737,seindahwin,"RT @ScottLEOWarrior: I will send one random follower $100 in 24hrs all you have to do is RT and be following myself &amp; @alaska_game

RT thei…",0,5781
1648284319889391616,doievcr,doyoung agreeing with his random ass statements 😭😭 https://t.co/ytGEQwSldB,0,0
1648284319255756800,audreykparr,RT @httptrashzy: me when I'm cleaning my room then suddenly got distracted with random things I found: https://t.co/C0A0NJaGsG,0,29134
1648284317523795968,miawcityx,"RT @bluechip_io: 💵50 USDT= 💙🔁👤?

Yep! BlueChip is giving away 50 USDT💰 

How?
💙Like this tweet
🔁retweet it
👤Subscribe to @bluechip_io

Winn…",0,2214
1648284315103510529,A_random_duck0,@Ll0ydSt4r Noah : *He seems scared of Live so he just says the plain truth* I was going home…,0,0
1648284314742800385,DPidder,"@CCBunzCosplay Like a random ""update complete, synchronization pending ..."" message on your ohone, the way I understand it. 🤔😬",0,0
1648284313329491972,jeweljustice548,"RT @bluechip_io: 💵50 USDT= 💙🔁👤?

Yep! BlueChip is giving away 50 USDT💰 

How?
💙Like this tweet
🔁retweet it
👤Subscribe to @bluechip_io

Winn…",0,2214
1648284312666533890,ElizabethBangs,"@ErdmuteD Milking it now, but at the time, there was little political advantage. The whole of No 10 got it and we know why now with the parties. I think we're forgetting how terrifyingly sudden and random the outcomes of Covid could be before vaccination and better treatment.",1,0
1648284311114641411,sthesanity,@MichaelPThelen @kmele The fact that relatively little is being said in the news coverages about this seemingly random attack is pretty disgraceful.,0,0
1648284303065841664,Hassanneco,"RT @Airdrop6_com: New #airdrop: Chitaverse (Random 1000)
Reward: 20,000 BCT (~$7.5) 
News:  CoinStore, Coinmarketcap
Distribution date: May…",0,2422
1648284302596255744,_jajahh,RT @httptrashzy: me when I'm cleaning my room then suddenly got distracted with random things I found: https://t.co/C0A0NJaGsG,0,29134
1648284302134714369,Mo_Baksh,RT @i_nodez: @sofizamolo #RTM - @raptoreum - PoW custom Algo w/ random rotations to resist ASICs and node-based chain locks to prevent 51%…,0,2
1648284300041768963,Jikinira,random husky at the bus stop https://t.co/JdZmcGCu3c,0,0
1648284299257323520,OldBayJ,"RT @DodgysDD: Doing a $50 giveaway because why not lol

Like &amp; Retweet to be entered and make sure to be following me so I can DM you and I…",0,180
1648284298011893762,Mingyushiiw,"RT @marimoshingy: wts lfb ph • random svt pcs
help rt pls! 

• ₱44,800
•reply/dm to claim

t. ph seventeen svt pc scoups jeonghan joshua ju…",0,9
1648284296468389889,Jsandwich0309_2,@lizzyscalories @ZackCherry8 Literally pointing out the most random things cuz I can’t see anything bad with it💀,0,0
1648284295805685760,sumip0081,"RT @CryptoTownEU: 🚀 Airdrop: Reality VR
💰 Value: 500 $RVR
🏆 Winners: 200 random
👥 Top 50 Referrals: 5,000 $RVR
📊 Contract: PolygonScan
📅 En…",0,171
1648284294412992512,TonyToniTotoes,RT @niggaolas: Mind you Janet Jackson has influenced kpop artists like BoA and many other kpop artists for you to say random sht like this…,0,553
1648284292097912832,brownharold2241,"RT @Gee_Web3: Total Airdrop Pool is 50,000 $GT Token 🎉🎉

🏅Top 1-100 &amp; 7,000 Random Winner🏆

To Enter ⤵️
✅ Follow 
@Gee_Web3

✅ Like Rt/Tag…",0,3000
1648284288838959110,kAiy_Um,"RT @AirdropStario: 💧 EHP Airdrop 💧

🏆 Task: ➕ $10 worth of EHP for 4500 random participants each.

👨‍👩‍👧 Referral: ➕ $5000 worth of EHP for…",0,1099
1648284285504458754,lilac_lieutenan,"RT @Jillyacett_: ‼️LOUIS VUITTON SNEAKERS GIVEAWAY‼️ 
VOTE FOR JAY CHANG until April 18-20

🚩One random winner will be selected of a never…",0,250
1648284283721891840,flwrjmn_7,"RT @bluechip_io: 💵50 USDT= 💙🔁👤?

Yep! BlueChip is giving away 50 USDT💰 

How?
💙Like this tweet
🔁retweet it
👤Subscribe to @bluechip_io

Winn…",0,2214
1648284281347665920,_scooscoo,RT @Callmeunscramz: One random Edo girl from Zaria😍 https://t.co/hvMrF6G5Id,0,2
1648284275849203712,jayed_mahi,"RT @CryptoTownEU: 🚀 Airdrop: Reality VR
💰 Value: 500 $RVR
🏆 Winners: 200 random
👥 Top 50 Referrals: 5,000 $RVR
📊 Contract: PolygonScan
📅 En…",0,171
1648284275517833217,aguskivv,"RT @CryptoTownEU: 🚀 Airdrop: Reality VR
💰 Value: 500 $RVR
🏆 Winners: 200 random
👥 Top 50 Referrals: 5,000 $RVR
📊 Contract: PolygonScan
📅 En…",0,171
1648284273487630339,Jeonlouskookies,"RT @tinkleaus: 「 Different • jikook au 」 

Journalist jk and idol Jimin where kook partially dislikes idols and tends to post articles that…",0,61
1648284268593057797,nescafemilktea,RT @badboyrepublic: that random urge to just cry everything https://t.co/NC6PXB3pdH,0,22999
1648284267246669825,mikomi808,"@chaopilled If you no care about this casting, mind you they took out THE Mr. Bubbles and replacing him with some random lady.",0,0
1648284266864992256,wtbseokjinnie,"RT @Sanji_Okinawa17: ♡ 🏆gcash giveaway ph!🏆 ♡

– 2 random retweeted will receive ₱120 gcash each

mechanics:
– rt &amp; like this tweet
– rt &amp;…",0,98
1648284265635799041,Martins_Rope,RT @TayaJanet: I will send $280 $ETH to Random person who Retweet and Follows in next 24h⏰.,0,394
1648284264742649856,ayuzela26,"RT @CryptoTownEU: 🚀 Airdrop: Reality VR
💰 Value: 500 $RVR
🏆 Winners: 200 random
👥 Top 50 Referrals: 5,000 $RVR
📊 Contract: PolygonScan
📅 En…",0,171
1648284264495214593,rqynx_,"RT @LuciidKatt: I gave this the most random ass bg💀 and yes i switched for funsies
#octodtiys #dreamfanart #georgenotfoundfanart https://t.…",0,587
1648284263379521538,crowboyofficial,@delcia_q media companies just love their teens who like 4 random guys from new jersey huh,0,0
1648284260946837509,eeejjaayyy,"RT @ScottLEOWarrior: I will send one random follower $100 in 24hrs all you have to do is RT and be following myself &amp; @alaska_game

RT thei…",0,5782
1648284260397363203,ki_selendang,"RT @CryptoTownEU: 🚀 Airdrop: Reality VR
💰 Value: 500 $RVR
🏆 Winners: 200 random
👥 Top 50 Referrals: 5,000 $RVR
📊 Contract: PolygonScan
📅 En…",0,171
1648284259554299904,cryptidfr,"Have people our age really forgotten how to party drunk? 

Most parties I see are folks chilling, lighting agarbatti and scrolling phones to random bhajans. Hollow shit and no real relationships. 

It’s been forever since I’ve partied folks my age for the same reason :(",1,0
1648284258681909251,Julenehtr3n,"RT @CryptoEarning17: 📣 Shibot Airdrop Event 

🎁 Total Reward Pool 3,75 Million Shibot For 10,000 Random participants 

To Enter:
✅ Follow @…",0,5956
1648284257473667072,ella_michaelis,@inkbugfic He acted like she wasn't his childhood love but some random girl he slept with so he didn't bother and just left. My baby girl deserves much better than this trash... 🙄,0,0
1648284250553085953,HereticHousewif,"@murphtrials @BFriedmanDC @vermontgmg It's bizarre. I lived in a very low crime rate suburb town. The only violent crimes for several years were domestic disturbances, there were no random violent crimes. But according to Nextdoor, half the residents were armed and waiting in fear for an imminent home invasion. Why?",0,0
1648284248900784129,drdz_anuuu,RT @drdz_anuuu: So this is a random kanha sketch i completed today… thought behind was kanha in brown tone (i am a noob in sketching)🌸 hare…,0,1
1648284248179081217,Beenthat000,RT @crackcobain__: White people always good at random sports like fuck you doin bein a professional frisbee player,0,2489
1648284247138902017,meurigjenkins,"@TravCoSp @GCBiphobia Evolution ""designed"" nothing.

Some people are born incapable of having kids, some are born intersex, its literally all random chance and nothing is by choice or design.",0,0
1648284244223959040,itstiabain,RT @wkclea: private relationship with random flexing &gt;&gt;&gt;,0,5162
1648284239610232836,triplefigurego1,"@NorthernAkh Would you like it if your mother or sister was on the episode, laughing around and talking about virgin or non virgin, with a bunch of random men ?",0,0
